Date;Time;Vlna;Vlnb;Vlnc;Vllavg;;kWa;;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
11;07;2018;06:10:00.000;7962.208008;7980.843262;8081.188477;13869.168945;3607.238525;2971.239014;3519.410645;851.070129;663.445313;943.569275;466.891968;382.544830;452.285706;10097.887695
11;07;2018;06:20:00.000;7904.834961;7926.578125;8034.798340;13777.921875;3558.241943;2931.645264;3529.310303;835.155762;622.107422;873.086731;463.793610;379.162720;453.952698;10019.197266
11;07;2018;06:30:00.000;7904.171387;7927.848633;8032.875000;13777.147461;3607.587891;2948.757324;3567.720947;848.973877;623.379944;892.438232;470.285034;381.269806;459.242004;10124.065430
11;07;2018;06:40:00.000;7878.762695;7903.988770;8010.650391;13735.811523;3639.274170;2959.562012;3597.787598;846.948669;604.162292;921.064697;475.669098;383.270996;465.050842;10196.624023
11;07;2018;06:50:00.000;7909.569336;7924.267090;8034.626953;13779.196289;3607.246582;2953.172852;3552.654785;834.458374;631.668823;915.614441;469.516815;382.170990;458.031738;10113.074219
11;07;2018;07:00:00.000;7939.453613;7958.035156;8059.664063;13830.385742;3592.894043;2943.933594;3595.011719;869.493103;630.311279;970.482422;467.023102;379.436707;463.450409;10131.838867
11;07;2018;07:10:00.000;7923.072266;7946.434082;8055.669922;13811.900391;3685.430176;2968.395264;3614.757568;888.576050;625.951294;933.842590;479.817596;382.886932;464.905579;10268.582031
11;07;2018;07:20:00.000;7928.506348;7960.247070;8063.076660;13827.319336;3617.339355;2960.705322;3562.737305;892.601257;634.328125;935.757813;471.293579;381.516022;458.322723;10140.782227
11;07;2018;07:30:00.000;7940.395508;7961.497559;8078.287109;13843.695313;3659.972168;2985.922119;3567.654053;889.852295;662.678223;909.100281;475.720245;385.275146;457.220215;10213.548828
11;07;2018;07:40:00.000;7909.913086;7926.727051;8044.833984;13786.689453;3653.850098;2995.643799;3572.997070;873.174866;644.658508;917.150085;476.325928;387.696381;460.029449;10222.491211
11;07;2018;07:50:00.000;7904.746094;7925.542480;8039.571289;13779.984375;3629.421631;2999.082031;3575.588379;872.889404;638.047913;910.921631;473.675201;388.051300;460.472839;10204.091797
11;07;2018;08:00:00.000;7871.799805;7892.801758;8014.051758;13727.293945;3630.782959;2977.100342;3556.218262;864.598999;627.718994;905.547791;475.532928;386.657379;459.470123;10164.101563
11;07;2018;08:10:00.000;7841.042480;7857.875488;7983.663574;13671.849609;3612.183105;3006.753662;3515.872314;845.310547;626.041687;847.846436;474.519501;392.059357;454.652954;10134.808594
11;07;2018;08:20:00.000;7849.238281;7860.884766;7983.445313;13678.191406;3577.635254;3004.286865;3575.750244;826.967712;607.954468;862.668579;469.263275;391.185089;462.338959;10157.672852
11;07;2018;08:30:00.000;7821.708496;7833.818848;7951.379883;13628.166992;3606.304932;3053.429443;3563.394043;825.281555;606.886353;870.826660;474.438812;398.623962;462.944824;10223.127930
11;07;2018;08:40:00.000;7788.256836;7794.359863;7916.392578;13565.839844;3587.493896;3009.375732;3586.533936;791.905518;597.775940;847.046265;473.212494;394.898560;467.142426;10183.403320
11;07;2018;08:50:00.000;7785.435547;7793.997070;7928.241699;13570.827148;3679.026855;3034.497314;3407.255859;832.346619;604.499634;802.018433;485.935242;398.223175;443.178772;10120.779297
11;07;2018;09:00:00.000;7789.016113;7796.949219;7928.632813;13574.801758;3678.951660;3021.213135;3436.439941;822.393738;570.736084;836.894592;485.415100;395.568054;447.726379;10136.604492
11;07;2018;09:10:00.000;7789.506836;7794.423340;7916.837891;13566.880859;3653.340820;3084.400879;3491.107422;819.920166;586.173645;852.795898;482.090027;404.040802;455.538452;10228.848633
11;07;2018;09:20:00.000;7777.795410;7785.577148;7908.918945;13550.474609;3614.052490;3067.193604;3465.709473;805.093262;596.135315;832.427734;477.438934;402.517822;452.277222;10146.955078
11;07;2018;09:30:00.000;7823.547363;7835.470215;7934.397461;13620.420898;3656.562256;3090.901611;3627.007813;838.747925;614.237976;902.029541;480.878571;403.382477;472.535980;10374.471680
11;07;2018;09:40:00.000;7933.583984;7940.864258;8029.769531;13799.877930;3671.407715;3089.474365;3681.065186;875.223328;676.414551;1005.672974;477.087433;399.411682;476.687042;10441.947266
11;07;2018;09:50:00.000;7923.208496;7937.019531;8030.106445;13791.844727;3719.630615;3076.621826;3662.805664;896.748169;674.182678;974.978821;484.225616;397.974487;473.487061;10459.058594
11;07;2018;10:00:00.000;7944.645508;7951.161621;8042.058105;13819.333008;3635.639648;3124.214111;3674.312256;898.388428;702.965088;999.237061;472.761566;403.921387;474.973907;10434.166016
11;07;2018;10:10:00.000;7956.391602;7973.956055;8059.422363;13849.268555;3644.123535;3095.060791;3706.897949;910.844421;688.963135;1013.604492;473.506439;398.825684;478.310974;10446.082031
11;07;2018;10:20:00.000;7978.109375;7990.816895;8085.417480;13886.565430;3685.154541;3123.642578;3689.553711;958.503296;721.488159;1015.397644;478.628967;402.338715;474.798431;10498.350586
11;07;2018;10:30:00.000;7987.162109;8008.189453;8091.736816;13905.444336;3674.376709;3086.923096;3676.599121;954.208557;717.774902;1011.863770;476.694336;396.962738;472.810333;10437.898438
11;07;2018;10:40:00.000;8013.049316;8037.899414;8120.433105;13954.118164;3688.826416;3058.565918;3668.324951;958.950317;699.844971;1032.386353;476.976990;391.506714;470.768250;10415.716797
11;07;2018;10:50:00.000;8030.764648;8058.774414;8136.044922;13985.468750;3643.511475;3065.949707;3636.700195;980.348572;732.827454;1037.254395;471.148895;392.284302;466.223755;10346.161133
11;07;2018;11:00:00.000;8023.812988;8040.752930;8127.401855;13966.060547;3665.486572;3067.451660;3623.684814;955.623352;723.855774;1031.275635;473.417053;393.055573;464.971283;10356.623047
11;07;2018;11:10:00.000;8051.564453;8070.491211;8154.124512;14014.697266;3638.253662;3035.825439;3591.519775;958.659241;735.072815;1038.756470;468.602417;388.111938;459.885986;10265.598633
11;07;2018;11:20:00.000;8070.241211;8093.162598;8179.302734;14053.118164;3628.184082;3017.290283;3563.943359;992.467834;744.570740;1022.128235;467.420593;385.060181;454.695618;10209.416992
11;07;2018;11:30:00.000;8048.835938;8058.983398;8152.088867;14005.278320;3659.565186;3033.985107;3556.574463;976.301208;739.836792;1011.131348;471.935791;388.587128;455.037994;10250.125000
11;07;2018;11:40:00.000;8076.684082;8105.963379;8190.837402;14070.834961;3578.864746;2970.806885;3575.684082;979.735413;720.878418;1037.301392;460.801910;378.238464;456.013458;10125.355469
11;07;2018;11:50:00.000;8011.050781;8043.426270;8125.253906;13958.911133;3613.822510;2928.281006;3575.197021;956.571411;706.770874;999.427734;468.031250;375.668610;458.406738;10117.300781
11;07;2018;12:00:00.000;8032.618164;8057.989258;8151.327637;13994.796875;3546.692383;2831.852783;3468.732422;947.028259;667.873596;975.517517;458.447510;362.254425;443.611389;9847.277344
11;07;2018;12:10:00.000;8040.296875;8077.191406;8158.526855;14014.473633;3448.827881;2795.600098;3428.531006;921.204468;644.678162;964.150940;445.500946;356.406799;438.162537;9672.958984
11;07;2018;12:20:00.000;8039.352051;8072.463379;8159.155762;14011.528320;3443.419189;2753.843262;3414.998535;914.814148;628.107422;925.742615;444.778778;351.121185;435.325439;9612.260742
11;07;2018;12:30:00.000;8050.812012;8077.889648;8163.938477;14024.045898;3351.928223;2711.518066;3311.156494;878.177429;636.810120;908.929810;432.102570;346.052612;422.327789;9374.602539
11;07;2018;12:40:00.000;8066.192383;8096.625488;8188.062988;14057.615234;3347.461426;2711.748535;3319.973633;887.087646;638.061218;892.197144;431.108246;345.400574;421.734558;9379.183594
11;07;2018;12:50:00.000;8070.267090;8099.885254;8186.684082;14061.011719;3327.391357;2708.101318;3302.298340;870.341370;624.650085;913.146973;428.023041;344.471832;420.419128;9337.791016
11;07;2018;13:00:00.000;8090.087891;8118.390625;8210.634766;14096.918945;3360.797363;2692.800537;3260.115967;888.934814;616.406860;876.031799;431.604431;341.677521;413.198120;9313.713867
11;07;2018;13:10:00.000;8088.623535;8115.487305;8206.522461;14091.995117;3323.707764;2657.298340;3217.739502;872.069397;608.525940;875.786072;426.791565;337.354523;408.443329;9198.745117
11;07;2018;13:20:00.000;8035.683594;8068.489258;8158.968262;14006.740234;3333.023926;2671.824707;3283.527588;809.705261;562.033997;811.640930;428.967285;339.934174;416.786163;9288.375977
11;07;2018;13:30:00.000;7938.258789;7968.339844;8057.728027;13834.095703;3327.021484;2709.391846;3275.439209;743.501526;522.721802;776.248962;431.835144;348.012451;420.159393;9311.851563
11;07;2018;13:40:00.000;7729.521484;7762.705078;7863.423340;13482.436523;3483.552246;2781.415283;3486.034668;745.813171;510.061920;790.075684;463.402954;366.145874;457.140900;9751.001953
11;07;2018;13:50:00.000;7806.480957;7849.210449;7945.568848;13624.098633;3633.898926;2888.973389;3632.954590;813.150513;523.032349;814.794983;479.739471;376.086670;471.436584;10155.827148
11;07;2018;14:00:00.000;7809.661621;7847.102539;7947.199707;13625.543945;3591.126709;2835.718994;3642.873535;760.330444;493.367859;780.548035;472.935608;368.991577;471.844177;10069.718750
11;07;2018;14:10:00.000;7796.531250;7837.431152;7935.089844;13605.335938;3549.674072;2812.209961;3640.474854;740.709106;484.930298;756.478516;468.136169;366.393127;471.711945;10002.359375
11;07;2018;14:20:00.000;7793.235840;7823.864258;7933.655762;13594.733398;3545.631348;2798.887207;3608.566406;733.058228;470.921906;695.308594;467.687897;365.154449;466.540436;9953.084961
11;07;2018;14:30:00.000;7792.962891;7827.223633;7940.339355;13600.353516;3512.084229;2796.133301;3563.898682;733.737305;455.620239;669.729980;463.567566;364.394257;460.166901;9872.116211
11;07;2018;14:40:00.000;7810.571289;7841.524902;7953.333984;13626.288086;3487.389648;2807.788330;3523.494141;716.665039;466.381470;687.845398;459.046692;365.408691;454.872620;9818.672852
11;07;2018;14:50:00.000;7840.905273;7865.295898;7981.073242;13673.597656;3474.749268;2809.190186;3503.617432;714.987366;481.935760;683.598450;455.663513;364.779663;450.694641;9787.557617
11;07;2018;15:00:00.000;7854.930664;7883.596680;7995.567383;13700.610352;3428.487061;2766.553955;3459.289307;703.535034;461.913940;679.077820;448.822784;358.285248;444.403137;9654.330078
11;07;2018;15:10:00.000;7878.466309;7907.336426;8021.701660;13743.005859;3443.290039;2778.230225;3492.060059;714.378967;467.650543;700.637329;449.553253;358.747223;447.495331;9713.580078
11;07;2018;15:20:00.000;7871.409668;7900.137207;8013.895020;13730.256836;3408.424316;2732.426270;3461.560059;721.308411;446.971344;699.421692;445.789642;353.031586;444.174561;9602.410156
11;07;2018;15:30:00.000;7886.389160;7912.222656;8031.165039;13755.910156;3410.996582;2756.557617;3431.104736;708.176941;465.812561;677.025269;444.838318;355.847412;438.948029;9598.659180
11;07;2018;15:40:00.000;7896.266602;7922.374512;8037.205078;13770.943359;3362.843506;2730.342529;3441.828613;713.048218;465.136566;694.945496;438.596863;352.196381;440.353149;9535.014648
11;07;2018;15:50:00.000;7914.398438;7938.256348;8052.782715;13799.619141;3336.309326;2734.846680;3428.601563;705.955078;481.765442;711.331726;434.098419;352.366852;438.256836;9499.756836
11;07;2018;16:00:00.000;7931.431641;7958.021484;8069.046387;13830.262695;3352.798096;2738.219238;3454.623535;717.431641;480.639679;718.014771;435.410736;351.866394;440.737457;9545.641602
11;07;2018;16:10:00.000;7908.203125;7925.330566;8047.682129;13785.715820;3275.443115;2657.228760;3387.792725;692.380310;443.700867;680.369141;426.348053;342.459198;432.706757;9320.464844
11;07;2018;16:20:00.000;7933.851563;7958.509277;8069.793457;13832.504883;3264.585205;2685.777832;3353.702393;729.090637;466.340332;701.467957;424.580139;344.976501;427.893036;9304.065430
11;07;2018;16:30:00.000;7937.563965;7961.660645;8069.054199;13836.087891;3211.702148;2654.114258;3333.966064;702.394592;458.999817;707.962891;417.109833;340.758881;425.626984;9199.783203
11;07;2018;16:40:00.000;7997.830078;8021.626465;8137.997070;13945.304688;3259.985840;2658.549561;3326.752197;726.129822;475.799072;708.900513;420.471741;339.109406;421.264435;9245.288086
11;07;2018;16:50:00.000;7953.158203;7979.335938;8097.436035;13871.735352;3170.426514;2609.226074;3320.979004;710.351135;443.884277;694.515625;411.319641;334.118103;422.133209;9100.630859
11;07;2018;17:00:00.000;7982.590820;8008.668457;8126.407715;13922.433594;3142.681396;2576.889648;3293.585938;713.588196;451.172089;711.776550;406.447327;329.069489;417.734039;9013.157227
11;07;2018;17:10:00.000;7961.269531;7980.456055;8104.473145;13881.292969;3057.168701;2541.453613;3212.426025;686.360840;461.993500;690.532715;396.222870;325.931335;408.321808;8811.048828
11;07;2018;17:20:00.000;7982.028809;8009.920410;8127.410156;13923.629883;3034.869873;2514.117920;3145.787842;704.267212;465.490723;700.999512;392.827393;321.328064;399.365204;8694.776367
11;07;2018;17:30:00.000;7929.023926;7954.183594;8085.668457;13836.824219;2994.469971;2469.634521;3092.327637;668.903503;450.195984;686.033875;389.266815;317.546326;394.319183;8556.431641
11;07;2018;17:40:00.000;7980.462891;8011.188965;8135.642578;13928.339844;2971.108154;2427.657227;3058.958984;700.922485;461.033997;707.299377;384.740143;310.340790;388.457489;8457.723633
11;07;2018;17:50:00.000;7989.136719;8023.472656;8148.942383;13948.226563;2912.406738;2386.179688;2991.181152;707.238159;448.421234;713.173950;377.208893;304.377960;379.736603;8289.767578
11;07;2018;18:00:00.000;7987.631348;8019.458984;8142.302734;13941.274414;2869.517578;2326.330322;2957.083496;698.277283;466.697144;714.650513;371.680328;297.558105;375.899841;8152.931641
11;07;2018;18:10:00.000;8041.489746;8073.359375;8191.065918;14031.753906;2797.934326;2312.331543;2911.375732;719.752686;473.690918;724.325989;361.147064;293.944458;368.408569;8021.641113
11;07;2018;18:20:00.000;8062.257324;8089.863281;8216.397461;14067.955078;2760.755615;2306.760986;2873.202637;713.336853;475.021088;736.644287;355.509369;292.604736;363.049896;7940.719238
11;07;2018;18:30:00.000;8066.437988;8091.609863;8213.891602;14070.002930;2706.762207;2227.079834;2821.900146;715.913696;479.196594;739.880371;348.807617;282.950806;357.062683;7755.742188
11;07;2018;18:40:00.000;8086.706055;8126.448242;8231.512695;14112.073242;2691.245850;2195.050049;2804.923828;739.099487;465.001740;752.759155;346.685974;277.424164;354.516937;7691.219727
11;07;2018;18:50:00.000;8093.562012;8124.105469;8231.126953;14114.540039;2599.991699;2150.940430;2725.782715;721.799927;472.028351;741.890930;334.898132;272.283081;344.829712;7476.714844
11;07;2018;19:00:00.000;8101.304688;8140.038574;8244.754883;14136.117188;2578.093262;2094.589844;2670.103760;732.393005;468.918427;739.448792;332.223572;264.825348;337.591888;7342.786621
11;07;2018;19:10:00.000;7859.556641;7905.963379;8012.320313;13727.315430;2442.539307;1970.164917;2519.155029;610.176575;382.943848;609.407654;321.449677;254.879486;324.724762;6931.859375
11;07;2018;19:20:00.000;7870.447266;7912.395996;8010.853027;13736.554688;2343.175781;1955.320801;2459.020264;580.494934;385.751801;609.145264;307.841309;252.799271;317.390594;6757.517090
11;07;2018;19:30:00.000;7886.089844;7932.454102;8032.411133;13769.639648;2321.041260;1907.544189;2406.416992;592.106812;406.593231;620.710327;304.782349;246.738052;310.463898;6635.002441
11;07;2018;19:40:00.000;7876.598633;7931.266602;8023.625000;13758.454102;2292.286865;1866.937988;2333.899170;602.395874;412.775482;619.659790;301.851135;241.877838;301.941040;6493.124023
11;07;2018;19:50:00.000;7859.640137;7906.850586;8004.493164;13723.582031;2252.278564;1862.600098;2288.038574;590.811157;405.092957;596.807495;297.107697;241.789276;296.319275;6402.917480
11;07;2018;20:00:00.000;7884.891113;7941.858398;8028.632813;13772.331055;2208.419922;1814.409668;2282.228271;601.770447;392.949402;600.857178;291.125336;234.482040;294.812347;6305.058105
11;07;2018;20:10:00.000;7871.236328;7928.551758;8015.983887;13749.501953;2161.432861;1766.605469;2188.250244;593.196594;377.525513;574.993774;285.540009;228.518570;283.084900;6116.288086
11;07;2018;20:20:00.000;7891.135254;7936.700684;8028.429199;13772.893555;2154.311279;1764.556885;2186.282715;583.045349;396.766998;593.553162;283.588654;228.522049;282.959167;6105.150879
11;07;2018;20:30:00.000;7906.157715;7951.688965;8035.939453;13794.577148;2120.336182;1739.211914;2176.510254;580.070679;390.756714;602.351868;278.779785;224.795532;281.760529;6036.058105
11;07;2018;20:40:00.000;7909.983398;7960.324707;8048.652344;13809.125977;2114.505371;1724.149536;2139.693604;591.085327;396.067078;596.261536;278.268890;222.822937;276.697632;5978.348145
11;07;2018;20:50:00.000;7893.910156;7948.190430;8034.023438;13784.414063;2087.077881;1732.082764;2137.225342;586.901733;398.924927;596.786011;275.324982;224.191971;276.885529;5956.386230
11;07;2018;21:00:00.000;7930.632813;7979.521973;8065.030273;13841.622070;2078.849121;1706.832764;2130.192871;610.365906;403.710632;606.245728;273.857361;220.360016;275.293945;5915.874512
