Date;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVAR;;kVARb;kVARc;Ia;Ib;Ic;kWtot
29;05;2018;13:30:00.000;7944.375000;8001.835938;8020.641602;13835.625000;3840.642334;3170.079102;3664.711426;947.914734;697.072876;897.324646;500.220215;407.189697;472.665863;10675.432617
29;05;2018;13:40:00.000;7912.944336;7971.733887;7999.869629;13787.987305;3909.754883;3264.008301;3767.115234;941.862122;679.040955;860.436951;510.610535;419.906067;485.549744;10940.877930
29;05;2018;13:50:00.000;7911.424316;7966.595215;7997.476563;13782.630859;3895.588623;3282.777100;3826.546875;897.044250;648.963867;839.334900;507.870728;421.904846;492.549774;11004.912109
29;05;2018;14:00:00.000;7919.530273;7970.434570;8003.230469;13792.803711;3835.701904;3216.377441;3802.547363;864.304504;641.790039;822.653259;499.187164;413.450195;488.888733;10854.626953
29;05;2018;14:10:00.000;7918.762695;7969.493164;8000.140625;13789.947266;3820.432617;3204.177490;3821.444580;842.359375;624.632080;824.405884;496.840546;411.724182;491.544128;10846.054688
29;05;2018;14:20:00.000;7915.149902;7966.844727;8002.848145;13787.848633;3817.727051;3152.116211;3750.884521;834.474670;603.129456;789.911743;496.608002;405.005341;481.935822;10720.728516
29;05;2018;14:30:00.000;7926.583496;7979.312988;8011.948242;13806.918945;3742.742920;3111.443848;3715.530762;815.839539;591.641113;795.216003;486.182739;399.149689;477.198242;10569.717773
29;05;2018;14:40:00.000;7927.817871;7979.266602;8018.467285;13811.310547;3767.917725;3080.897217;3649.294922;827.842651;588.514526;754.940002;489.550903;395.419128;467.933960;10498.110352
29;05;2018;14:50:00.000;7932.601563;7984.314453;8022.457520;13819.324219;3731.130859;3072.901123;3685.552246;804.830994;585.897156;749.326538;484.124847;394.061035;471.900238;10489.583984
29;05;2018;15:00:00.000;7931.786621;7980.928711;8020.243164;13815.603516;3700.252930;3027.526367;3605.081299;792.600769;581.651367;743.778687;480.082916;388.601166;462.150452;10332.861328
29;05;2018;15:10:00.000;7941.237305;7989.998535;8036.460449;13835.660156;3694.618896;2994.625000;3579.772461;804.524719;598.947937;728.682068;479.110748;384.564026;457.791321;10269.016602
29;05;2018;15:20:00.000;7943.500000;7993.237305;8038.397949;13839.971680;3696.410156;2990.210205;3561.378662;816.069519;587.335022;725.102356;479.484375;383.596924;455.356262;10247.999023
29;05;2018;15:30:00.000;7944.588379;7994.759277;8038.743652;13841.704102;3662.196289;2989.823730;3542.714111;806.010681;586.416016;730.017395;474.913574;383.444946;453.178375;10194.734375
29;05;2018;15:40:00.000;7932.361816;7983.803711;8023.733887;13819.668945;3624.741943;2946.952637;3552.756104;803.885132;567.908325;737.948181;470.921112;378.256775;455.395020;10124.451172
29;05;2018;15:50:00.000;7954.506836;8005.578125;8047.551270;13858.798828;3583.899902;2940.380615;3523.593262;792.741577;574.376038;727.516174;464.324402;376.591278;450.248413;10047.874023
29;05;2018;16:00:00.000;7956.755859;8011.013672;8053.231934;13866.517578;3572.268555;2916.708496;3534.796631;792.406311;560.688904;711.034302;462.730835;373.107361;450.937622;10023.773438
29;05;2018;16:10:00.000;7957.338867;8006.974121;8049.478516;13862.416992;3544.718018;2902.542725;3452.625000;776.384338;557.480408;717.898865;458.841766;371.373444;441.263062;9899.885742
29;05;2018;16:20:00.000;7966.482910;8015.499512;8056.372070;13876.599609;3495.225586;2922.707275;3463.048096;785.484436;560.421814;726.265015;452.536438;373.552124;442.431335;9880.980469
29;05;2018;16:30:00.000;7965.531738;8014.262207;8053.585449;13873.833984;3462.524414;2879.616699;3450.218994;776.308594;558.822510;716.165344;448.177582;368.137634;440.533936;9792.359375
29;05;2018;16:40:00.000;7967.348145;8013.536133;8056.283691;13876.080078;3409.275635;2858.222656;3423.000977;779.875061;570.906799;708.375671;441.582855;365.811768;436.846802;9690.499023
29;05;2018;16:50:00.000;7975.962891;8023.193848;8063.383789;13890.752930;3359.921387;2826.496094;3404.446533;766.857788;549.711304;711.615356;434.689453;360.971558;434.218292;9590.864258
29;05;2018;17:00:00.000;7988.592773;8034.191895;8069.496094;13907.992188;3281.795410;2795.694092;3370.526611;747.164551;569.892029;728.818787;423.892578;357.130768;430.126282;9448.016602
29;05;2018;17:10:00.000;7994.588867;8045.838867;8075.877930;13921.950195;3265.331299;2751.223145;3354.455811;751.688293;561.655640;730.582703;421.521027;350.919250;427.715057;9371.009766
29;05;2018;17:20:00.000;8001.628418;8051.595215;8085.432129;13934.977539;3177.802002;2700.247559;3267.184570;743.504395;558.064148;715.681580;410.103180;344.227112;416.099487;9145.234375
29;05;2018;17:30:00.000;8008.135254;8057.744141;8090.541016;13945.317383;3142.081787;2677.046143;3216.289063;753.437988;572.873718;723.701843;405.592438;341.417358;409.850616;9035.416992
29;05;2018;17:40:00.000;8014.478516;8066.531738;8100.902344;13960.133789;3099.478760;2616.220459;3136.251221;754.988770;557.812805;704.368774;400.002777;333.180298;399.056915;8851.950195
29;05;2018;17:50:00.000;8024.351074;8080.317383;8111.152832;13979.770508;3070.458984;2580.402344;3113.597168;765.420349;560.652771;709.365723;396.235107;328.308868;395.855042;8764.458008
29;05;2018;18:00:00.000;8037.624023;8089.318848;8121.626465;13998.748047;3043.210938;2559.954102;3015.859619;743.246155;557.215332;707.092590;391.515442;325.319611;383.508270;8619.024414
29;05;2018;18:10:00.000;8043.443359;8098.315918;8125.986328;14009.919922;2939.421875;2484.894287;2985.443115;749.965698;562.836792;707.310974;378.832489;315.937469;379.441223;8409.759766
29;05;2018;18:20:00.000;7929.941406;7988.446289;8017.700195;13818.530273;2905.145264;2403.790039;2861.375244;702.696838;522.819885;638.848938;378.403992;309.193939;367.388306;8170.310547
29;05;2018;18:30:00.000;7940.557129;7999.982910;8023.080566;13834.515625;2828.704590;2387.794922;2810.712891;699.217102;527.474792;652.621826;368.358978;306.824524;361.231232;8027.212402
29;05;2018;18:40:00.000;7943.092285;8006.755371;8022.907227;13839.862305;2746.016846;2319.548340;2757.655762;699.558228;499.172485;651.999634;358.083191;297.389862;354.649475;7823.221191
29;05;2018;18:50:00.000;7952.714844;8016.230469;8036.310547;13858.688477;2697.685547;2274.963867;2677.166992;712.390686;516.230713;646.343384;352.084900;292.008240;344.082916;7649.816406
29;05;2018;19:00:00.000;7961.270508;8024.700684;8043.900879;13872.965820;2646.725098;2235.575195;2611.376465;696.950500;515.320801;622.586365;344.945496;286.813477;335.022888;7493.676758
29;05;2018;19:10:00.000;7953.283203;8017.154297;8035.029785;13858.940430;2579.007568;2162.688232;2536.644531;696.788940;511.905365;635.543762;336.938385;278.023102;326.600128;7278.340332
29;05;2018;19:20:00.000;7965.343750;8027.165527;8043.515137;13876.635742;2543.263672;2163.781982;2485.024902;697.753357;530.131104;637.572632;332.077118;278.273376;320.010406;7192.070801
29;05;2018;19:30:00.000;7968.802734;8033.579102;8048.119141;13885.038086;2474.546387;2090.861084;2457.945801;685.227539;510.353821;625.385010;323.131805;268.592682;316.101715;7023.353516
29;05;2018;19:40:00.000;7968.776855;8035.398926;8045.238281;13884.445313;2468.624756;2065.796143;2411.210938;696.698059;511.188324;635.260559;322.735321;265.497223;310.838684;6945.631836
29;05;2018;19:50:00.000;7967.077637;8035.911621;8046.402344;13884.466797;2427.233643;2035.010254;2381.339600;704.771912;505.266022;641.195557;318.026062;261.525696;307.322968;6843.583496
29;05;2018;20:00:00.000;7973.119629;8039.744141;8052.450684;13893.685547;2370.042725;1999.806152;2335.813721;678.007507;515.553223;623.853271;309.932526;257.423004;301.023529;6705.662598
29;05;2018;20:10:00.000;7978.366699;8044.181152;8051.600098;13898.803711;2339.540283;1964.266968;2318.990723;676.752441;493.965912;643.101990;305.987732;252.342804;299.600006;6622.797852
29;05;2018;20:20:00.000;7976.792480;8044.824707;8053.437500;13899.351563;2305.308838;1969.564209;2291.989258;675.801880;504.514282;639.420288;301.854980;253.248230;296.142731;6566.862305
29;05;2018;20:30:00.000;7973.457520;8042.389160;8051.096680;13894.683594;2307.922607;1946.990356;2267.274658;688.708923;498.100830;634.832336;302.712708;250.377106;293.102295;6522.187500
29;05;2018;20:40:00.000;7975.305664;8043.716309;8054.578125;13898.541016;2281.418945;1929.682251;2231.636230;679.091492;494.406342;625.698303;299.093597;248.120605;288.388916;6442.737305
29;05;2018;20:50:00.000;7982.336426;8050.547852;8060.998047;13910.270508;2263.583008;1910.324219;2194.061523;681.727966;496.394196;614.488037;296.775482;245.636444;283.279144;6367.968262
29;05;2018;21:00:00.000;7992.830566;8060.558594;8071.645996;13928.263672;2212.511963;1894.341064;2170.004639;680.291809;493.433105;610.016785;290.235626;243.309433;279.895477;6276.857422
29;05;2018;21:10:00.000;7991.576172;8055.646973;8066.547852;13921.769531;2184.744629;1879.813843;2152.458252;663.914551;495.098145;604.985291;286.356567;241.753403;277.791504;6217.016602
29;05;2018;21:20:00.000;7990.445313;8058.774902;8070.566895;13925.255859;2181.686035;1881.875488;2144.343994;672.782043;486.093658;592.113953;286.327118;241.618195;276.247101;6207.905273
29;05;2018;21:30:00.000;7996.349609;8065.389648;8074.981445;13935.028320;2189.190186;1870.688843;2132.538086;679.990540;496.302643;600.710205;287.274628;240.385635;274.967010;6192.417480
29;05;2018;21:40:00.000;8001.770996;8069.976563;8077.588379;13942.320313;2177.367188;1857.718140;2130.288818;668.402344;489.909149;607.217651;285.222961;238.490250;274.799561;6165.374023
29;05;2018;21:50:00.000;8001.712891;8067.573242;8070.679199;13936.915039;2166.065918;1855.164795;2132.011475;659.838867;481.273071;614.194336;283.554413;237.979355;275.466919;6153.242188
29;05;2018;22:00:00.000;8000.506348;8068.740723;8072.916992;13938.185547;2159.784180;1844.317749;2116.346191;664.907043;495.122040;614.339661;283.019409;237.086441;273.542786;6120.447754
29;05;2018;22:10:00.000;8009.535156;8078.133301;8086.350586;13956.584961;2154.180664;1838.239014;2113.343750;672.431274;489.899231;603.162598;282.306885;235.892929;272.330261;6105.763672
29;05;2018;22:20:00.000;8004.000488;8074.287598;8079.325195;13947.101563;2145.998535;1792.693604;2132.182129;664.279053;474.978424;613.440796;281.199036;230.091690;275.132172;6070.874512
29;05;2018;22:30:00.000;8006.227539;8075.012207;8081.316406;13949.965820;2116.901123;1793.485352;2093.091797;652.988892;471.771118;597.175842;277.241150;230.073288;269.869476;6003.478027
29;05;2018;22:40:00.000;8006.611328;8075.583984;8081.529785;13950.649414;2109.855713;1806.304077;2076.069580;664.495850;484.389771;604.716309;276.837524;231.963440;268.107208;5992.229492
29;05;2018;22:50:00.000;8006.078125;8072.525391;8079.985840;13947.689453;2105.703613;1797.727051;2058.730225;656.925415;480.964172;582.366699;276.069763;230.918304;265.330566;5962.161133
29;05;2018;23:00:00.000;8003.615234;8069.929199;8078.287109;13943.794922;2084.042480;1792.955688;2067.574707;646.489441;482.712036;575.109253;273.181732;230.466461;266.196167;5944.572754
29;05;2018;23:10:00.000;8008.123047;8074.980469;8083.654785;13952.407227;2102.819580;1798.446411;2062.152100;656.362183;482.466156;577.623901;275.621521;230.974716;265.463654;5963.417969
29;05;2018;23:20:00.000;8011.801758;8079.214844;8086.150879;13958.416992;2097.899658;1775.466187;2041.103271;661.148132;478.061279;576.911499;275.102051;227.974945;262.875122;5914.468750
29;05;2018;23:30:00.000;8007.020508;8071.943359;8080.298828;13948.080078;2092.795898;1801.734497;2038.629272;645.374695;490.205261;583.242310;274.081238;231.709808;262.977600;5933.159668
29;05;2018;23:40:00.000;8013.291504;8079.497070;8084.772461;13958.639648;2082.483398;1784.333496;2062.142822;634.992249;476.589142;578.424744;272.263977;228.988632;265.464600;5928.959473
29;05;2018;23:50:00.000;8008.734863;8073.163086;8077.893066;13948.363281;2081.407471;1755.101196;2039.057617;636.767456;473.308685;586.685486;272.382355;225.590195;263.238647;5875.566406
30;05;2018;00:00:00.000;8006.500977;8071.747559;8079.376953;13947.110352;2075.247314;1759.531982;2059.807129;631.497498;474.764069;572.081421;271.523102;226.208923;265.181519;5894.586426
30;05;2018;00:10:00.000;7997.642578;8063.484375;8069.421387;13931.467773;2099.396484;1795.816528;2043.074097;630.755554;470.884613;556.928345;274.727356;230.692841;263.066833;5938.287109
30;05;2018;00:20:00.000;8006.148438;8067.527832;8076.158203;13942.592773;2084.605225;1827.736938;2113.313232;616.065735;464.561981;563.348083;272.177399;234.214539;271.438019;6025.655273
30;05;2018;00:30:00.000;7994.879883;8060.815430;8066.625488;13926.677734;2138.658447;1819.391235;2110.034668;632.578552;444.743408;563.811401;279.665985;232.853333;271.451538;6068.084473
30;05;2018;00:40:00.000;7995.423828;8058.009277;8066.478516;13925.259766;2178.273438;1842.674194;2110.507568;629.987305;462.262024;554.078125;284.391815;236.292526;271.285889;6131.455078
30;05;2018;00:50:00.000;7994.297852;8062.414551;8067.268555;13927.546875;2211.059814;1873.983154;2183.232422;607.422180;450.092529;549.306458;287.742340;239.671066;279.949738;6268.275391
30;05;2018;01:00:00.000;7988.982910;8048.698730;8055.862793;13909.914063;2225.940674;1923.917480;2247.699463;590.681091;441.123230;547.075989;289.322571;245.949844;288.163452;6397.557617
30;05;2018;01:10:00.000;7993.973633;8051.479004;8062.092773;13917.871094;2286.595947;1961.972778;2346.814941;581.701965;413.936096;534.537964;296.411346;249.945435;299.802551;6595.383789
30;05;2018;01:20:00.000;8013.267090;8070.506836;8075.316895;13947.519531;2252.755859;1952.592407;2366.593018;552.063477;391.455658;494.612244;290.926788;247.833878;300.889404;6571.941406
30;05;2018;01:30:00.000;8043.355469;8101.485352;8101.937012;13998.009766;2149.030029;1886.682007;2274.750000;532.119019;378.298340;480.973145;276.876160;238.736115;288.656067;6310.461914
30;05;2018;01:40:00.000;8035.389160;8094.824707;8096.354492;13986.334961;2218.205566;1892.104248;2228.010742;558.726013;400.905731;487.405426;286.241577;240.171402;283.400177;6338.320801
30;05;2018;01:50:00.000;8033.617676;8096.067871;8096.507813;13986.157227;2216.511963;1891.826050;2241.255371;573.058899;412.971771;490.290527;286.502655;240.335770;284.999786;6349.593262
30;05;2018;02:00:00.000;8031.538574;8083.108398;8090.324219;13973.919922;2201.705322;1904.886597;2256.875488;558.265564;422.083527;512.469971;284.336151;242.480560;287.621216;6363.467773
30;05;2018;02:10:00.000;8017.457031;8067.027832;8074.867676;13947.592773;2300.352295;1984.741211;2290.741943;560.266418;450.572937;538.504333;296.728851;253.347610;292.888763;6575.835449
30;05;2018;02:20:00.000;8003.155762;8059.746582;8062.381836;13927.936523;2332.428467;2022.006470;2325.841309;587.455811;441.156342;535.415344;301.900879;257.830811;297.474609;6680.276367
30;05;2018;02:30:00.000;7994.521484;8053.841797;8053.441406;13914.362305;2429.843262;2043.594482;2416.193604;619.419983;448.840820;571.010986;314.959473;260.849976;309.668152;6889.630859
30;05;2018;02:40:00.000;7990.438477;8041.148926;8045.920898;13900.369141;2477.109619;2174.999512;2471.261719;618.955139;490.961426;608.971680;320.819794;278.272217;317.635986;7123.370605
30;05;2018;02:50:00.000;7976.315918;8029.734375;8037.124023;13880.559570;2598.409180;2209.248779;2491.650146;669.350952;510.981598;628.190613;337.617798;283.347687;321.005951;7299.308105
30;05;2018;03:00:00.000;7973.502930;8022.354492;8028.893066;13869.924805;2665.896729;2335.334717;2608.380859;668.517273;533.361145;648.233459;345.915833;299.510254;335.980835;7609.612793
30;05;2018;03:10:00.000;7957.221191;7998.808105;8008.461426;13835.161133;2820.742188;2521.815430;2777.175537;703.200989;576.684814;720.496399;366.469360;324.273560;359.336548;8119.732910
30;05;2018;03:20:00.000;7946.955078;7999.034668;8006.955566;13828.474609;2939.566162;2571.012939;2878.183105;750.759888;580.034485;735.866455;382.891144;330.345978;372.095093;8388.762695
30;05;2018;03:30:00.000;7944.786133;7990.114258;7997.712402;13816.705078;3007.639893;2636.082275;2947.028564;734.459045;591.266418;754.754089;390.844513;339.014832;381.497772;8590.750977
30;05;2018;03:40:00.000;7932.546875;7973.184570;7989.865234;13795.311523;3137.871338;2745.887939;2995.711670;765.404785;635.635925;749.562988;408.336853;354.374939;387.673157;8879.470703
30;05;2018;03:50:00.000;7922.091797;7967.300781;7984.815430;13782.950195;3240.836914;2808.274170;3072.684814;797.711304;663.722778;775.700928;422.423676;363.071259;398.013702;9121.795898
30;05;2018;04:00:00.000;7923.108398;7967.607910;7984.451172;13783.450195;3284.457275;2854.689209;3117.729004;791.088013;642.578613;788.333618;427.582153;368.176361;403.920898;9256.875977
30;05;2018;04:10:00.000;7900.776855;7955.697754;7966.763184;13753.439453;3383.423828;2829.445068;3173.209473;814.293762;627.911682;800.319946;441.704742;365.223450;411.970581;9386.079102
30;05;2018;04:20:00.000;7900.035645;7952.500488;7966.925781;13751.237305;3481.316162;2903.654053;3222.419678;840.660522;640.383484;813.594482;454.582092;374.806519;418.369324;9607.389648
